engine_name,mode,display_name,category,price,kill_award,distance_m,vs_armored,hits_needed,expected_ttk,median_ttk,perfect_ttk,p_kill_1s,p_kill_2s,p_kill,first_hit_p,cadence_mult,interval_ms
mp5sd,primary,MP5-SD,SMGs,1400.0,600.0,40.0,False,6,8.374344,8.459999999999999,0.4,0.0,0.013,0.7412,0.1766,1.5,120
mp9,primary,MP9,SMGs,1250.0,600.0,2.5,True,7,0.4200000000000001,0.42000000000000004,0.42000000000000004,1.0,1.0,1.0,1.0,1.0,70
mp9,primary,MP9,SMGs,1250.0,600.0,5.0,True,7,0.4200000000000001,0.42000000000000004,0.42000000000000004,1.0,1.0,1.0,1.0,1.0,70
mp9,primary,MP9,SMGs,1250.0,600.0,7.5,True,7,0.4200000000000001,0.42000000000000004,0.42000000000000004,1.0,1.0,1.0,1.0,1.0,70
mp9,primary,MP9,SMGs,1250.0,600.0,10.0,True,8,0.49000000000000016,0.49000000000000005,0.49000000000000005,1.0,1.0,1.0,1.0,1.0,70
mp9,primary,MP9,SMGs,1250.0,600.0,12.5,True,8,0.49026600000000015,0.49000000000000005,0.49000000000000005,1.0,1.0,1.0,1.0,1.0,70
mp9,primary,MP9,SMGs,1250.0,600.0,15.0,True,8,0.6155240000000001,0.56,0.49000000000000005,0.994,1.0,1.0,1.0,1.0,70
mp9,primary,MP9,SMGs,1250.0,600.0,20.0,True,8,1.179224,1.12,0.49000000000000005,0.3974,0.9804,1.0,0.889,1.0,70
mp9,primary,MP9,SMGs,1250.0,600.0,25.0,True,9,2.7908670000000004,2.415,0.56,0.0008,0.3132,1.0,0.5672,1.5,105
mp9,primary,MP9,SMGs,1250.0,600.0,30.0,True,9,4.979322,5.5425,0.56,0.0,0.0448,0.9988,0.4038,1.5,105
mp9,primary,MP9,SMGs,1250.0,600.0,40.0,True,10,9.97443,11.085,0.6300000000000001,0.0,0.0,0.6446,0.222,1.5,105
mp9,primary,MP9,SMGs,1250.0,600.0,2.5,False,4,0.21000000000000005,0.21000000000000002,0.21000000000000002,1.0,1.0,1.0,1.0,1.0,70
mp9,primary,MP9,SMGs,1250.0,600.0,5.0,False,5,0.28,0.28,0.28,1.0,1.0,1.0,1.0,1.0,70
mp9,primary,MP9,SMGs,1250.0,600.0,7.5,False,5,0.28,0.28,0.28,1.0,1.0,1.0,1.0,1.0,70
mp9,primary,MP9,SMGs,1250.0,600.0,10.0,False,5,0.28,0.28,0.28,1.0,1.0,1.0,1.0,1.0,70
mp9,primary,MP9,SMGs,1250.0,600.0,12.5,False,5,0.28,0.28,0.28,1.0,1.0,1.0,1.0,1.0,70
mp9,primary,MP9,SMGs,1250.0,600.0,15.0,False,5,0.32979800000000004,0.28,0.28,1.0,1.0,1.0,1.0,1.0,70
mp9,primary,MP9,SMGs,1250.0,600.0,20.0,False,5,0.632092,0.56,0.28,0.9196,0.9996,1.0,0.885,1.0,70
mp9,primary,MP9,SMGs,1250.0,600.0,25.0,False,6,1.6067040000000001,1.4700000000000002,0.35000000000000003,0.1452,0.8066,1.0,0.578,1.5,105
mp9,primary,MP9,SMGs,1250.0,600.0,30.0,False,6,2.6940960000000005,2.205,0.35000000000000003,0.0282,0.4262,1.0,0.3868,1.5,105
mp9,primary,MP9,SMGs,1250.0,600.0,40.0,False,6,6.058998,6.12,0.35000000000000003,0.0012,0.0572,0.9644,0.2246,1.5,105
p90,primary,P90,SMGs,2350.0,300.0,2.5,True,6,0.35000000000000003,0.35000000000000003,0.35000000000000003,1.0,1.0,1.0,1.0,1.0,70
p90,primary,P90,SMGs,2350.0,300.0,5.0,True,6,0.35000000000000003,0.35000000000000003,0.35000000000000003,1.0,1.0,1.0,1.0,1.0,70
p90,primary,P90,SMGs,2350.0,300.0,7.5,True,7,0.4200000000000001,0.42000000000000004,0.42000000000000004,1.0,1.0,1.0,1.0,1.0,70
p90,primary,P90,SMGs,2350.0,300.0,10.0,True,7,0.4583180000000001,0.42000000000000004,0.42000000000000004,1.0,1.0,1.0,1.0,1.0,70
p90,primary,P90,SMGs,2350.0,300.0,12.5,True,7,0.7320740000000001,0.7000000000000001,0.42000000000000004,0.9002,1.0,1.0,0.9622,1.0,70
p90,primary,P90,SMGs,2350.0,300.0,15.0,True,7,1.149922,1.12,0.42000000000000004,0.4134,0.969,1.0,0.6798,1.0,70
p90,primary,P90,SMGs,2350.0,300.0,20.0,True,8,3.0205380000000006,2.45,0.49000000000000005,0.0094,0.2856,0.9996,0.3846,1.0,70
p90,primary,P90,SMGs,2350.0,300.0,25.0,True,8,6.090409000000001,4.7250000000000005,0.49000000000000005,0.0,0.0142,0.9752,0.254,1.5,105
p90,primary,P90,SMGs,2350.0,300.0,30.0,True,8,8.943082,8.97,0.49000000000000005,0.0,0.0056,0.7294,0.173,1.0,70
p90,primary,P90,SMGs,2350.0,300.0,40.0,True,9,11.765834,12.0,0.56,0.0,0.0,0.0838,0.0988,1.0,70
p90,primary,P90,SMGs,2350.0,300.0,2.5,False,4,0.21000000000000005,0.21000000000000002,0.21000000000000002,1.0,1.0,1.0,1.0,1.0,70
p90,primary,P90,SMGs,2350.0,300.0,5.0,False,5,0.28,0.28,0.28,1.0,1.0,1.0,1.0,1.0,70
p90,primary,P90,SMGs,2350.0,300.0,7.5,False,5,0.28,0.28,0.28,1.0,1.0,1.0,1.0,1.0,70
p90,primary,P90,SMGs,2350.0,300.0,10.0,False,5,0.2942240000000001,0.28,0.28,1.0,1.0,1.0,1.0,1.0,70
p90,primary,P90,SMGs,2350.0,300.0,12.5,False,5,0.46365200000000006,0.42000000000000004,0.28,0.9936,0.9998,1.0,0.9598,1.0,70
p90,primary,P90,SMGs,2350.0,300.0,15.0,False,5,0.7611100000000001,0.7000000000000001,0.28,0.8018,0.9962,1.0,0.6858,1.0,70
p90,primary,P90,SMGs,2350.0,300.0,20.0,False,5,1.5520580000000002,1.4000000000000001,0.28,0.249,0.7932,1.0,0.3856,1.0,70
p90,primary,P90,SMGs,2350.0,300.0,25.0,False,6,4.093416,2.87,0.35000000000000003,0.0138,0.2016,0.9948,0.254,1.0,70
p90,primary,P90,SMGs,2350.0,300.0,30.0,False,6,6.6941559999999996,7.4300000000000015,0.35000000000000003,0.0022,0.0528,0.9156,0.1702,1.0,70
p90,primary,P90,SMGs,2350.0,300.0,40.0,False,7,11.038984,12.0,0.42000000000000004,0.0,0.0006,0.2742,0.099,1.0,70
ump45,primary,UMP-45,SMGs,1200.0,600.0,2.5,True,5,0.35999999999999993,0.36,0.36,1.0,1.0,1.0,1.0,1.0,90
ump45,primary,UMP-45,SMGs,1200.0,600.0,5.0,True,5,0.35999999999999993,0.36,0.36,1.0,1.0,1.0,1.0,1.0,90
ump45,primary,UMP-45,SMGs,1200.0,600.0,7.5,True,6,0.45000000000000007,0.44999999999999996,0.44999999999999996,1.0,1.0,1.0,1.0,1.0,90
ump45,primary,UMP-45,SMGs,1200.0,600.0,10.0,True,6,0.46179000000000014,0.44999999999999996,0.44999999999999996,1.0,1.0,1.0,1.0,1.0,90
ump45,primary,UMP-45,SMGs,1200.0,600.0,12.5,True,6,0.7001099999999999,0.63,0.44999999999999996,0.9368,1.0,1.0,0.9794,1.0,90
ump45,primary,UMP-45,SMGs,1200.0,600.0,15.0,True,7,1.429628,1.26,0.54,0.2878,0.9376,1.0,0.7116,1.0,90
ump45,primary,UMP-45,SMGs,1200.0,600.0,20.0,True,7,4.203459,2.835,0.54,0.0014,0.1284,0.997,0.4024,1.5,135
ump45,primary,UMP-45,SMGs,1200.0,600.0,25.0,True,8,8.790851,8.83,0.63,0.0,0.003,0.7576,0.2606,1.5,135
ump45,primary,UMP-45,SMGs,1200.0,600.0,30.0,True,9,11.360075,12.0,0.72,0.0,0.0002,0.2072,0.1778,1.5,135
ump45,primary,UMP-45,SMGs,1200.0,600.0,40.0,True,11,11.996723,12.0,0.8999999999999999,0.0,0.0,0.0014,0.104,1.5,135
ump45,primary,UMP-45,SMGs,1200.0,600.0,2.5,False,4,0.27,0.27,0.27,1.0,1.0,1.0,1.0,1.0,90
ump45,primary,UMP-45,SMGs,1200.0,600.0,5.0,False,4,0.27,0.27,0.27,1.0,1.0,1.0,1.0,1.0,90
ump45,primary,UMP-45,SMGs,1200.0,600.0,7.5,False,4,0.27,0.27,0.27,1.0,1.0,1.0,1.0,1.0,90
ump45,primary,UMP-45,SMGs,1200.0,600.0,10.0,False,4,0.27260999999999996,0.27,0.27,1.0,1.0,1.0,1.0,1.0,90
ump45,primary,UMP-45,SMGs,1200.0,600.0,12.5,False,4,0.400554,0.36,0.27,0.9978,1.0,1.0,0.9766,1.0,90
ump45,primary,UMP-45,SMGs,1200.0,600.0,15.0,False,5,0.8865200000000001,0.8099999999999999,0.36,0.7206,0.9918,1.0,0.7154,1.0,90
ump45,primary,UMP-45,SMGs,1200.0,600.0,20.0,False,5,2.4206090000000002,2.0250000000000004,0.36,0.0688,0.491,0.9998,0.4036,1.5,135
ump45,primary,UMP-45,SMGs,1200.0,600.0,25.0,False,6,6.470497,7.345,0.44999999999999996,0.0014,0.056,0.9334,0.2522,1.5,135
ump45,primary,UMP-45,SMGs,1200.0,600.0,30.0,False,6,9.03558,9.1,0.44999999999999996,0.0006,0.0086,0.6586,0.178,1.5,135
ump45,primary,UMP-45,SMGs,1200.0,600.0,40.0,False,8,11.917722,12.0,0.63,0.0,0.0,0.0278,0.099,1.5,135
ak47,primary,AK-47,Automatic Rifles,2700.0,300.0,2.5,True,4,0.3,0.30000000000000004,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,100
ak47,primary,AK-47,Automatic Rifles,2700.0,300.0,5.0,True,4,0.3,0.30000000000000004,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,100
ak47,primary,AK-47,Automatic Rifles,2700.0,300.0,7.5,True,4,0.3,0.30000000000000004,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,100
ak47,primary,AK-47,Automatic Rifles,2700.0,300.0,10.0,True,4,0.3,0.30000000000000004,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,100
ak47,primary,AK-47,Automatic Rifles,2700.0,300.0,12.5,True,4,0.31886,0.30000000000000004,0.30000000000000004,0.9992,1.0,1.0,1.0,1.0,100
ak47,primary,AK-47,Automatic Rifles,2700.0,300.0,15.0,True,4,0.44983999999999996,0.4,0.30000000000000004,0.9664,0.9988,1.0,1.0,1.0,100
ak47,primary,AK-47,Automatic Rifles,2700.0,300.0,20.0,True,4,0.9379600000000002,0.8,0.30000000000000004,0.7446,0.9902,1.0,1.0,2.0,200
ak47,primary,AK-47,Automatic Rifles,2700.0,300.0,25.0,True,4,1.4971800000000004,1.5000000000000002,0.30000000000000004,0.2308,0.8236,1.0,0.997,3.0,300
ak47,primary,AK-47,Automatic Rifles,2700.0,300.0,30.0,True,4,2.3352000000000004,2.1000000000000005,0.30000000000000004,0.068,0.4274,1.0,0.789,3.0,300
ak47,primary,AK-47,Automatic Rifles,2700.0,300.0,40.0,True,4,4.7187779999999995,4.200000000000001,0.30000000000000004,0.007,0.0828,0.97,0.4434,3.0,300
ak47,primary,AK-47,Automatic Rifles,2700.0,300.0,2.5,False,3,0.19999999999999998,0.2,0.2,1.0,1.0,1.0,1.0,1.0,100
ak47,primary,AK-47,Automatic Rifles,2700.0,300.0,5.0,False,3,0.19999999999999998,0.2,0.2,1.0,1.0,1.0,1.0,1.0,100
ak47,primary,AK-47,Automatic Rifles,2700.0,300.0,7.5,False,3,0.19999999999999998,0.2,0.2,1.0,1.0,1.0,1.0,1.0,100
ak47,primary,AK-47,Automatic Rifles,2700.0,300.0,10.0,False,3,0.19999999999999998,0.2,0.2,1.0,1.0,1.0,1.0,1.0,100
ak47,primary,AK-47,Automatic Rifles,2700.0,300.0,12.5,False,3,0.19999999999999998,0.2,0.2,1.0,1.0,1.0,1.0,1.0,100
ak47,primary,AK-47,Automatic Rifles,2700.0,300.0,15.0,False,3,0.2433,0.2,0.2,0.998,1.0,1.0,1.0,1.0,100
ak47,primary,AK-47,Automatic Rifles,2700.0,300.0,20.0,False,3,0.5912800000000001,0.4,0.2,0.9466,0.998,1.0,1.0,2.0,200
ak47,primary,AK-47,Automatic Rifles,2700.0,300.0,25.0,False,3,0.9852600000000002,0.9000000000000001,0.2,0.6714,0.956,1.0,0.9966,3.0,300
ak47,primary,AK-47,Automatic Rifles,2700.0,300.0,30.0,False,3,1.5958800000000002,1.5000000000000002,0.2,0.33,0.718,1.0,0.7794,3.0,300
ak47,primary,AK-47,Automatic Rifles,2700.0,300.0,40.0,False,3,3.3425520000000004,3.0000000000000004,0.2,0.0782,0.2624,0.9952,0.4438,3.0,300
aug,primary,AUG,Automatic Rifles,3300.0,300.0,2.5,True,4,0.3,0.30000000000000004,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,100
aug,primary,AUG,Automatic Rifles,3300.0,300.0,5.0,True,4,0.3,0.30000000000000004,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,100
aug,primary,AUG,Automatic Rifles,3300.0,300.0,7.5,True,5,0.39999999999999997,0.4,0.4,1.0,1.0,1.0,1.0,1.0,100
aug,primary,AUG,Automatic Rifles,3300.0,300.0,10.0,True,5,0.39999999999999997,0.4,0.4,1.0,1.0,1.0,1.0,1.0,100
aug,primary,AUG,Automatic Rifles,3300.0,300.0,12.5,True,5,0.4057799999999999,0.4,0.4,1.0,1.0,1.0,1.0,1.0,100
aug,primary,AUG,Automatic Rifles,3300.0,300.0,15.0,True,5,0.5081,0.5,0.4,0.99,1.0,1.0,1.0,1.0,100
aug,primary,AUG,Automatic Rifles,3300.0,300.0,20.0,True,5,0.8129400000000001,0.7500000000000001,0.4,0.8004,0.9998,1.0,1.0,1.5,150
aug,primary,AUG,Automatic Rifles,3300.0,300.0,25.0,True,5,1.2022000000000002,1.2000000000000002,0.4,0.4844,0.9692,1.0,1.0,2.0,200
aug,primary,AUG,Automatic Rifles,3300.0,300.0,30.0,True,5,1.6539000000000004,1.5000000000000002,0.4,0.0,0.7876,1.0,1.0,3.0,300
aug,primary,AUG,Automatic Rifles,3300.0,300.0,40.0,True,5,3.1396200000000003,3.0000000000000004,0.4,0.0,0.1604,0.998,0.7488,3.0,300
aug,primary,AUG,Automatic Rifles,3300.0,300.0,2.5,False,4,0.3,0.30000000000000004,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,100
aug,primary,AUG,Automatic Rifles,3300.0,300.0,5.0,False,4,0.3,0.30000000000000004,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,100
aug,primary,AUG,Automatic Rifles,3300.0,300.0,7.5,False,4,0.3,0.30000000000000004,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,100
aug,primary,AUG,Automatic Rifles,3300.0,300.0,10.0,False,4,0.3,0.30000000000000004,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,100
aug,primary,AUG,Automatic Rifles,3300.0,300.0,12.5,False,4,0.3,0.30000000000000004,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,100
aug,primary,AUG,Automatic Rifles,3300.0,300.0,15.0,False,4,0.34896000000000005,0.30000000000000004,0.30000000000000004,0.9992,1.0,1.0,1.0,1.0,100
aug,primary,AUG,Automatic Rifles,3300.0,300.0,20.0,False,4,0.5772300000000001,0.45000000000000007,0.30000000000000004,0.959,0.9998,1.0,1.0,1.5,150
aug,primary,AUG,Automatic Rifles,3300.0,300.0,25.0,False,4,0.8758800000000001,0.8,0.30000000000000004,0.8062,0.996,1.0,1.0,2.0,200
aug,primary,AUG,Automatic Rifles,3300.0,300.0,30.0,False,4,1.2232800000000004,1.2000000000000002,0.30000000000000004,0.4034,0.952,1.0,1.0,3.0,300
aug,primary,AUG,Automatic Rifles,3300.0,300.0,40.0,False,4,2.39406,2.1000000000000005,0.30000000000000004,0.0536,0.4086,0.9996,0.7656,3.0,300
aug,scoped,AUG,Automatic Rifles,3300.0,300.0,2.5,True,4,0.6,0.6000000000000001,0.6000000000000001,1.0,1.0,1.0,1.0,1.0,100
aug,scoped,AUG,Automatic Rifles,3300.0,300.0,5.0,True,4,0.6,0.6000000000000001,0.6000000000000001,1.0,1.0,1.0,1.0,1.0,100
aug,scoped,AUG,Automatic Rifles,3300.0,300.0,7.5,True,5,0.7000000000000001,0.7,0.7,1.0,1.0,1.0,1.0,1.0,100
aug,scoped,AUG,Automatic Rifles,3300.0,300.0,10.0,True,5,0.7000000000000001,0.7,0.7,1.0,1.0,1.0,1.0,1.0,100
aug,scoped,AUG,Automatic Rifles,3300.0,300.0,12.5,True,5,0.7000000000000001,0.7,0.7,1.0,1.0,1.0,1.0,1.0,100
aug,scoped,AUG,Automatic Rifles,3300.0,300.0,15.0,True,5,0.7427,0.7,0.7,0.9896,1.0,1.0,1.0,1.0,100
aug,scoped,AUG,Automatic Rifles,3300.0,300.0,20.0,True,5,0.9578100000000003,0.9000000000000001,0.7,0.7142,1.0,1.0,1.0,1.5,150
aug,scoped,AUG,Automatic Rifles,3300.0,300.0,25.0,True,5,1.1873200000000002,1.1,0.7,0.0,0.9992,1.0,1.0,2.0,200
aug,scoped,AUG,Automatic Rifles,3300.0,300.0,30.0,True,5,1.5018600000000002,1.5000000000000002,0.7,0.0,1.0,1.0,1.0,3.0,300
aug,scoped,AUG,Automatic Rifles,3300.0,300.0,40.0,True,5,2.18952,1.9000000000000001,0.7,0.0,0.5186,1.0,1.0,4.0,400
aug,scoped,AUG,Automatic Rifles,3300.0,300.0,2.5,False,4,0.6,0.6000000000000001,0.6000000000000001,1.0,1.0,1.0,1.0,1.0,100
aug,scoped,AUG,Automatic Rifles,3300.0,300.0,5.0,False,4,0.6,0.6000000000000001,0.6000000000000001,1.0,1.0,1.0,1.0,1.0,100
aug,scoped,AUG,Automatic Rifles,3300.0,300.0,7.5,False,4,0.6,0.6000000000000001,0.6000000000000001,1.0,1.0,1.0,1.0,1.0,100
aug,scoped,AUG,Automatic Rifles,3300.0,300.0,10.0,False,4,0.6,0.6000000000000001,0.6000000000000001,1.0,1.0,1.0,1.0,1.0,100
aug,scoped,AUG,Automatic Rifles,3300.0,300.0,12.5,False,4,0.6,0.6000000000000001,0.6000000000000001,1.0,1.0,1.0,1.0,1.0,100
aug,scoped,AUG,Automatic Rifles,3300.0,300.0,15.0,False,4,0.61146,0.6000000000000001,0.6000000000000001,0.9994,1.0,1.0,1.0,1.0,100
aug,scoped,AUG,Automatic Rifles,3300.0,300.0,20.0,False,4,0.7738800000000001,0.75,0.6000000000000001,0.9796,1.0,1.0,1.0,1.5,150
aug,scoped,AUG,Automatic Rifles,3300.0,300.0,25.0,False,4,0.9490400000000001,0.9000000000000001,0.6000000000000001,0.8008,1.0,1.0,1.0,2.0,200
aug,scoped,AUG,Automatic Rifles,3300.0,300.0,30.0,False,4,1.20072,1.2000000000000002,0.6000000000000001,0.0,1.0,1.0,1.0,3.0,300
aug,scoped,AUG,Automatic Rifles,3300.0,300.0,40.0,False,4,1.7160800000000003,1.5000000000000002,0.6000000000000001,0.0,0.8884,1.0,1.0,4.0,400
famas,primary,FAMAS,Automatic Rifles,1950.0,300.0,2.5,True,5,0.35999999999999993,0.36,0.36,1.0,1.0,1.0,1.0,1.0,90
famas,primary,FAMAS,Automatic Rifles,1950.0,300.0,5.0,True,5,0.35999999999999993,0.36,0.36,1.0,1.0,1.0,1.0,1.0,90
famas,primary,FAMAS,Automatic Rifles,1950.0,300.0,7.5,True,5,0.35999999999999993,0.36,0.36,1.0,1.0,1.0,1.0,1.0,90
famas,primary,FAMAS,Automatic Rifles,1950.0,300.0,10.0,True,5,0.35999999999999993,0.36,0.36,1.0,1.0,1.0,1.0,1.0,90
famas,primary,FAMAS,Automatic Rifles,1950.0,300.0,12.5,True,5,0.37670399999999993,0.36,0.36,0.9996,1.0,1.0,1.0,1.0,90
famas,primary,FAMAS,Automatic Rifles,1950.0,300.0,15.0,True,5,0.49167,0.44999999999999996,0.36,0.9714,1.0,1.0,1.0,1.0,90
famas,primary,FAMAS,Automatic Rifles,1950.0,300.0,20.0,True,6,1.5949799999999998,1.44,0.44999999999999996,0.067,0.8376,1.0,1.0,2.0,180
famas,primary,FAMAS,Automatic Rifles,1950.0,300.0,25.0,True,6,2.8053660000000002,2.7,0.44999999999999996,0.0,0.2,1.0,0.7984,3.0,270
famas,primary,FAMAS,Automatic Rifles,1950.0,300.0,30.0,True,6,4.449366,4.050000000000001,0.44999999999999996,0.0,0.037,0.994,0.5622,3.0,270
famas,primary,FAMAS,Automatic Rifles,1950.0,300.0,40.0,True,6,8.724576,8.28,0.44999999999999996,0.0,0.0002,0.585,0.3236,4.0,360
famas,primary,FAMAS,Automatic Rifles,1950.0,300.0,2.5,False,4,0.27,0.27,0.27,1.0,1.0,1.0,1.0,1.0,90
famas,primary,FAMAS,Automatic Rifles,1950.0,300.0,5.0,False,4,0.27,0.27,0.27,1.0,1.0,1.0,1.0,1.0,90
famas,primary,FAMAS,Automatic Rifles,1950.0,300.0,7.5,False,4,0.27,0.27,0.27,1.0,1.0,1.0,1.0,1.0,90
famas,primary,FAMAS,Automatic Rifles,1950.0,300.0,10.0,False,4,0.27,0.27,0.27,1.0,1.0,1.0,1.0,1.0,90
famas,primary,FAMAS,Automatic Rifles,1950.0,300.0,12.5,False,4,0.27,0.27,0.27,1.0,1.0,1.0,1.0,1.0,90
famas,primary,FAMAS,Automatic Rifles,1950.0,300.0,15.0,False,4,0.31233599999999995,0.27,0.27,0.9962,1.0,1.0,1.0,1.0,90
famas,primary,FAMAS,Automatic Rifles,1950.0,300.0,20.0,False,4,0.844074,0.54,0.27,0.7678,0.9592,1.0,1.0,1.0,90
famas,primary,FAMAS,Automatic Rifles,1950.0,300.0,25.0,False,4,1.6071240000000002,1.44,0.27,0.2348,0.7714,1.0,0.8072,2.0,180
famas,primary,FAMAS,Automatic Rifles,1950.0,300.0,30.0,False,4,2.6697660000000005,2.43,0.27,0.0248,0.3528,0.9998,0.549,3.0,270
famas,primary,FAMAS,Automatic Rifles,1950.0,300.0,40.0,False,4,5.748966,4.59,0.27,0.0038,0.0662,0.919,0.3116,3.0,270
galilar,primary,Galil AR,Automatic Rifles,1800.0,300.0,2.5,True,5,0.35999999999999993,0.36,0.36,1.0,1.0,1.0,1.0,1.0,90
galilar,primary,Galil AR,Automatic Rifles,1800.0,300.0,5.0,True,5,0.35999999999999993,0.36,0.36,1.0,1.0,1.0,1.0,1.0,90
galilar,primary,Galil AR,Automatic Rifles,1800.0,300.0,7.5,True,5,0.35999999999999993,0.36,0.36,1.0,1.0,1.0,1.0,1.0,90
galilar,primary,Galil AR,Automatic Rifles,1800.0,300.0,10.0,True,5,0.3654899999999999,0.36,0.36,1.0,1.0,1.0,1.0,1.0,90
galilar,primary,Galil AR,Automatic Rifles,1800.0,300.0,12.5,True,5,0.503622,0.44999999999999996,0.36,0.9698,0.9992,1.0,1.0,1.0,90
galilar,primary,Galil AR,Automatic Rifles,1800.0,300.0,15.0,True,5,0.8640899999999999,0.72,0.36,0.7302,0.9694,1.0,1.0,1.0,90
galilar,primary,Galil AR,Automatic Rifles,1800.0,300.0,20.0,True,5,1.7966519999999997,1.6199999999999999,0.36,0.1044,0.6948,1.0,0.9312,2.0,180
galilar,primary,Galil AR,Automatic Rifles,1800.0,300.0,25.0,True,5,3.190464,2.88,0.36,0.0154,0.2432,0.9984,0.6078,2.0,180
galilar,primary,Galil AR,Automatic Rifles,1800.0,300.0,30.0,True,5,4.94022,4.59,0.36,0.0,0.0382,0.966,0.4212,3.0,270
galilar,primary,Galil AR,Automatic Rifles,1800.0,300.0,40.0,True,5,8.829402000000002,8.64,0.36,0.0,0.0034,0.5732,0.2336,3.0,270
galilar,primary,Galil AR,Automatic Rifles,1800.0,300.0,2.5,False,4,0.27,0.27,0.27,1.0,1.0,1.0,1.0,1.0,90
galilar,primary,Galil AR,Automatic Rifles,1800.0,300.0,5.0,False,4,0.27,0.27,0.27,1.0,1.0,1.0,1.0,1.0,90
galilar,primary,Galil AR,Automatic Rifles,1800.0,300.0,7.5,False,4,0.27,0.27,0.27,1.0,1.0,1.0,1.0,1.0,90
galilar,primary,Galil AR,Automatic Rifles,1800.0,300.0,10.0,False,4,0.27,0.27,0.27,1.0,1.0,1.0,1.0,1.0,90
galilar,primary,Galil AR,Automatic Rifles,1800.0,300.0,12.5,False,4,0.32623199999999997,0.27,0.27,0.996,1.0,1.0,1.0,1.0,90
galilar,primary,Galil AR,Automatic Rifles,1800.0,300.0,15.0,False,4,0.544284,0.44999999999999996,0.27,0.9094,0.994,1.0,1.0,1.0,90
galilar,primary,Galil AR,Automatic Rifles,1800.0,300.0,20.0,False,4,1.34226,1.26,0.27,0.3498,0.8706,1.0,0.9294,2.0,180
galilar,primary,Galil AR,Automatic Rifles,1800.0,300.0,25.0,False,4,2.414982,2.16,0.27,0.0842,0.469,1.0,0.6066,2.0,180
galilar,primary,Galil AR,Automatic Rifles,1800.0,300.0,30.0,False,4,3.842064,3.5100000000000002,0.27,0.0084,0.1554,0.9904,0.418,3.0,270
galilar,primary,Galil AR,Automatic Rifles,1800.0,300.0,40.0,False,4,7.125539999999999,6.48,0.27,0.0008,0.0226,0.7658,0.2326,3.0,270
m4a1,primary,M4A4,Automatic Rifles,2900.0,300.0,2.5,True,5,0.35999999999999993,0.36,0.36,1.0,1.0,1.0,1.0,1.0,90
m4a1,primary,M4A4,Automatic Rifles,2900.0,300.0,5.0,True,5,0.35999999999999993,0.36,0.36,1.0,1.0,1.0,1.0,1.0,90
m4a1,primary,M4A4,Automatic Rifles,2900.0,300.0,7.5,True,5,0.35999999999999993,0.36,0.36,1.0,1.0,1.0,1.0,1.0,90
m4a1,primary,M4A4,Automatic Rifles,2900.0,300.0,10.0,True,5,0.35999999999999993,0.36,0.36,1.0,1.0,1.0,1.0,1.0,90
m4a1,primary,M4A4,Automatic Rifles,2900.0,300.0,12.5,True,5,0.36390599999999995,0.36,0.36,1.0,1.0,1.0,1.0,1.0,90
m4a1,primary,M4A4,Automatic Rifles,2900.0,300.0,15.0,True,5,0.4451039999999999,0.36,0.36,0.9918,1.0,1.0,1.0,1.0,90
m4a1,primary,M4A4,Automatic Rifles,2900.0,300.0,20.0,True,5,0.814896,0.72,0.36,0.8832,1.0,1.0,1.0,2.0,180
m4a1,primary,M4A4,Automatic Rifles,2900.0,300.0,25.0,True,5,1.187514,1.08,0.36,0.0,0.9978,1.0,1.0,3.0,270
m4a1,primary,M4A4,Automatic Rifles,2900.0,300.0,30.0,True,5,1.7017919999999997,1.44,0.36,0.0,0.8268,1.0,1.0,4.0,360
m4a1,primary,M4A4,Automatic Rifles,2900.0,300.0,40.0,True,5,3.245808,2.88,0.36,0.0,0.1344,0.9996,0.754,4.0,360
m4a1,primary,M4A4,Automatic Rifles,2900.0,300.0,2.5,False,4,0.27,0.27,0.27,1.0,1.0,1.0,1.0,1.0,90
m4a1,primary,M4A4,Automatic Rifles,2900.0,300.0,5.0,False,4,0.27,0.27,0.27,1.0,1.0,1.0,1.0,1.0,90
m4a1,primary,M4A4,Automatic Rifles,2900.0,300.0,7.5,False,4,0.27,0.27,0.27,1.0,1.0,1.0,1.0,1.0,90
m4a1,primary,M4A4,Automatic Rifles,2900.0,300.0,10.0,False,4,0.27,0.27,0.27,1.0,1.0,1.0,1.0,1.0,90
m4a1,primary,M4A4,Automatic Rifles,2900.0,300.0,12.5,False,4,0.27,0.27,0.27,1.0,1.0,1.0,1.0,1.0,90
m4a1,primary,M4A4,Automatic Rifles,2900.0,300.0,15.0,False,4,0.29231999999999997,0.27,0.27,0.9992,1.0,1.0,1.0,1.0,90
m4a1,primary,M4A4,Automatic Rifles,2900.0,300.0,20.0,False,4,0.563484,0.44999999999999996,0.27,0.8998,0.9918,1.0,1.0,1.0,90
